PLUS_MINUS,game,handicap,odds,name,description,first,hit
-7,2023-12-15 Houston Rockets,-2.5,87.71929824561403,Houston Rockets,Spread Betting,1.0,1.0
-7,2023-12-15 Houston Rockets,7.5,96.15384615384616,Houston Rockets,Spread Betting,0.0,1.0
7,2023-12-15 Memphis Grizzlies,3.0,90.9090909090909,Memphis Grizzlies,Spread Betting,1.0,0.0
7,2023-12-15 Memphis Grizzlies,-5.5,76.92307692307693,Memphis Grizzlies,Spread Betting,0.0,0.0
17,2023-12-15 Phoenix Suns,-4.5,90.9090909090909,Phoenix Suns,Spread Betting,1.0,0.0
17,2023-12-15 Phoenix Suns,-1.5,87.71929824561403,Phoenix Suns,Spread Betting,0.0,0.0
-17,2023-12-15 New York Knicks,5.0,90.9090909090909,New York Knicks,Spread Betting,1.0,1.0
-17,2023-12-15 New York Knicks,5.5,69.44444444444444,New York Knicks,Spread Betting,0.0,1.0
-9,2023-12-14 Boston Celtics,-9.0,90.9090909090909,Boston Celtics,Spread Betting,1.0,0.5
-9,2023-12-14 Boston Celtics,-13.5,84.7457627118644,Boston Celtics,Spread Betting,0.0,0.0
9,2023-12-14 Cleveland Cavaliers,9.0,89.28571428571429,Cleveland Cavaliers,Spread Betting,1.0,0.5
9,2023-12-14 Cleveland Cavaliers,13.5,88.49557522123894,Cleveland Cavaliers,Spread Betting,0.0,1.0
-8,2023-12-14 Chicago Bulls,3.5,90.9090909090909,Chicago Bulls,Spread Betting,1.0,1.0
-8,2023-12-14 Chicago Bulls,-6.5,88.49557522123894,Chicago Bulls,Spread Betting,0.0,1.0
18,2023-12-14 Dallas Mavericks,2.0,89.28571428571429,Dallas Mavericks,Spread Betting,1.0,0.0
18,2023-12-14 Dallas Mavericks,3.5,72.46376811594203,Dallas Mavericks,Spread Betting,0.0,0.0
-18,2023-12-14 Minnesota Timberwolves,-2.0,92.5925925925926,Minnesota Timberwolves,Spread Betting,1.0,1.0
-18,2023-12-14 Minnesota Timberwolves,-3.5,104.0,Minnesota Timberwolves,Spread Betting,0.0,1.0
-23,2023-12-14 Denver Nuggets,-9.5,90.9090909090909,Denver Nuggets,Spread Betting,1.0,1.0
-23,2023-12-14 Denver Nuggets,-15.5,87.71929824561403,Denver Nuggets,Spread Betting,0.0,1.0
23,2023-12-14 Brooklyn Nets,9.5,90.9090909090909,Brooklyn Nets,Spread Betting,1.0,0.0
23,2023-12-14 Brooklyn Nets,15.5,87.71929824561403,Brooklyn Nets,Spread Betting,0.0,0.0
8,2023-12-14 Portland Trail Blazers,-5.0,90.9090909090909,Portland Trail Blazers,Spread Betting,1.0,0.0
8,2023-12-14 Portland Trail Blazers,5.5,106.0,Portland Trail Blazers,Spread Betting,0.0,0.0
-8,2023-12-14 Utah Jazz,5.0,90.9090909090909,Utah Jazz,Spread Betting,1.0,1.0
-8,2023-12-14 Utah Jazz,-5.5,72.46376811594203,Utah Jazz,Spread Betting,0.0,1.0
8,2023-12-14 Golden State Warriors,2.5,90.9090909090909,Golden State Warriors,Spread Betting,1.0,0.0
8,2023-12-14 Golden State Warriors,10.5,94.33962264150944,Golden State Warriors,Spread Betting,0.0,1.0
-5,2023-12-14 Sacramento Kings,-2.5,94.33962264150944,Sacramento Kings,Spread Betting,1.0,1.0
-5,2023-12-14 Sacramento Kings,-6.5,94.33962264150944,Sacramento Kings,Spread Betting,0.0,0.0
5,2023-12-14 Oklahoma City Thunder,2.0,90.9090909090909,Oklahoma City Thunder,Spread Betting,1.0,0.0
5,2023-12-14 Oklahoma City Thunder,6.5,81.9672131147541,Oklahoma City Thunder,Spread Betting,0.0,1.0
8,2023-12-14 Miami Heat,-3.5,90.9090909090909,Miami Heat,Spread Betting,1.0,0.0
8,2023-12-14 Miami Heat,5.5,94.33962264150944,Miami Heat,Spread Betting,0.0,0.0
18,2023-12-13 Detroit Pistons,12.0,90.9090909090909,Detroit Pistons,Spread Betting,1.0,0.0
18,2023-12-13 Detroit Pistons,16.5,94.33962264150944,Detroit Pistons,Spread Betting,0.0,0.0
-18,2023-12-13 Philadelphia 76ers,-12.0,90.9090909090909,Philadelphia 76ers,Spread Betting,1.0,1.0
-18,2023-12-13 Philadelphia 76ers,-16.5,81.9672131147541,Philadelphia 76ers,Spread Betting,0.0,1.0
-4,2023-12-13 Utah Jazz,6.0,90.9090909090909,Utah Jazz,Spread Betting,1.0,1.0
-4,2023-12-13 Utah Jazz,3.5,76.92307692307693,Utah Jazz,Spread Betting,0.0,1.0
-14,2023-12-13 Milwaukee Bucks,-6.5,92.5925925925926,Milwaukee Bucks,Spread Betting,1.0,1.0
-14,2023-12-13 Milwaukee Bucks,-9.5,90.9090909090909,Milwaukee Bucks,Spread Betting,0.0,1.0
14,2023-12-13 Indiana Pacers,6.5,89.28571428571429,Indiana Pacers,Spread Betting,1.0,0.0
14,2023-12-13 Indiana Pacers,9.5,84.7457627118644,Indiana Pacers,Spread Betting,0.0,0.0
4,2023-12-13 Phoenix Suns,-4.5,90.9090909090909,Phoenix Suns,Spread Betting,1.0,0.0
4,2023-12-13 Phoenix Suns,1.5,74.07407407407408,Phoenix Suns,Spread Betting,0.0,0.0
-13,2023-12-13 Houston Rockets,-10.0,89.28571428571429,Houston Rockets,Spread Betting,1.0,1.0
-13,2023-12-13 Houston Rockets,-16.5,98.0392156862745,Houston Rockets,Spread Betting,0.0,0.0
13,2023-12-13 Memphis Grizzlies,10.0,92.5925925925926,Memphis Grizzlies,Spread Betting,1.0,0.0
13,2023-12-13 Memphis Grizzlies,16.5,78.125,Memphis Grizzlies,Spread Betting,0.0,1.0
3,2023-12-13 San Antonio Spurs,3.5,90.9090909090909,San Antonio Spurs,Spread Betting,1.0,1.0
3,2023-12-13 San Antonio Spurs,13.5,71.42857142857143,San Antonio Spurs,Spread Betting,0.0,1.0
-3,2023-12-13 Los Angeles Lakers,-3.5,90.9090909090909,Los Angeles Lakers,Spread Betting,1.0,0.0
-3,2023-12-13 Los Angeles Lakers,-11.5,98.0392156862745,Los Angeles Lakers,Spread Betting,0.0,0.0
7,2023-12-13 Atlanta Hawks,2.5,89.28571428571429,Atlanta Hawks,Spread Betting,1.0,0.0
7,2023-12-13 Atlanta Hawks,1.5,84.7457627118644,Atlanta Hawks,Spread Betting,0.0,0.0
-7,2023-12-13 Toronto Raptors,-2.5,92.5925925925926,Toronto Raptors,Spread Betting,1.0,1.0
-7,2023-12-13 Toronto Raptors,1.5,87.71929824561403,Toronto Raptors,Spread Betting,0.0,1.0
11,2023-12-13 Charlotte Hornets,7.5,90.9090909090909,Charlotte Hornets,Spread Betting,1.0,0.0
11,2023-12-13 Charlotte Hornets,8.5,94.33962264150944,Charlotte Hornets,Spread Betting,0.0,0.0
-11,2023-12-13 Miami Heat,-8.0,90.9090909090909,Miami Heat,Spread Betting,1.0,1.0
-11,2023-12-13 Miami Heat,-8.5,81.9672131147541,Miami Heat,Spread Betting,0.0,1.0
20,2023-12-13 Washington Wizards,6.5,90.9090909090909,Washington Wizards,Spread Betting,1.0,0.0
20,2023-12-13 Washington Wizards,10.5,87.71929824561403,Washington Wizards,Spread Betting,0.0,0.0
-20,2023-12-13 New Orleans Pelicans,-7.0,90.9090909090909,New Orleans Pelicans,Spread Betting,1.0,1.0
-20,2023-12-13 New Orleans Pelicans,-10.5,87.71929824561403,New Orleans Pelicans,Spread Betting,0.0,1.0
-4,2023-12-13 Brooklyn Nets,5.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0,1.0
-4,2023-12-13 Brooklyn Nets,-1.5,104.0,Brooklyn Nets,Spread Betting,0.0,1.0
4,2023-12-13 New York Knicks,-6.0,90.9090909090909,New York Knicks,Spread Betting,1.0,0.0
4,2023-12-13 New York Knicks,-3.5,100.0,New York Knicks,Spread Betting,0.0,0.0
20,2023-12-12 Sacramento Kings,3.5,90.9090909090909,Sacramento Kings,Spread Betting,1.0,0.0
20,2023-12-12 Sacramento Kings,19.5,83.33333333333334,Sacramento Kings,Spread Betting,0.0,0.0
8,2023-12-12 Chicago Bulls,6.5,90.9090909090909,Chicago Bulls,Spread Betting,1.0,0.0
8,2023-12-12 Chicago Bulls,4.5,94.33962264150944,Chicago Bulls,Spread Betting,0.0,0.0
-8,2023-12-12 Denver Nuggets,-6.5,90.9090909090909,Denver Nuggets,Spread Betting,1.0,1.0
-8,2023-12-12 Denver Nuggets,-4.5,81.9672131147541,Denver Nuggets,Spread Betting,0.0,1.0
3,2023-12-12 Golden State Warriors,-1.0,94.33962264150944,Golden State Warriors,Spread Betting,1.0,0.0
3,2023-12-12 Golden State Warriors,-3.5,108.0,Golden State Warriors,Spread Betting,0.0,0.0
-3,2023-12-12 Phoenix Suns,1.5,90.9090909090909,Phoenix Suns,Spread Betting,1.0,1.0
-3,2023-12-12 Phoenix Suns,3.5,71.42857142857143,Phoenix Suns,Spread Betting,0.0,1.0
-2,2023-12-12 Dallas Mavericks,3.0,90.9090909090909,Dallas Mavericks,Spread Betting,1.0,1.0
-2,2023-12-12 Dallas Mavericks,-6.5,104.0,Dallas Mavericks,Spread Betting,0.0,0.0
2,2023-12-12 Los Angeles Lakers,-3.0,90.9090909090909,Los Angeles Lakers,Spread Betting,1.0,0.0
2,2023-12-12 Los Angeles Lakers,6.5,74.07407407407408,Los Angeles Lakers,Spread Betting,0.0,1.0
7,2023-12-12 Cleveland Cavaliers,11.5,90.9090909090909,Cleveland Cavaliers,Spread Betting,1.0,1.0
7,2023-12-12 Cleveland Cavaliers,5.5,112.0,Cleveland Cavaliers,Spread Betting,0.0,0.0
-7,2023-12-12 Boston Celtics,-11.0,90.9090909090909,Boston Celtics,Spread Betting,1.0,0.0
-7,2023-12-12 Boston Celtics,-5.5,68.4931506849315,Boston Celtics,Spread Betting,0.0,1.0
2,2023-12-11 Charlotte Hornets,4.5,90.9090909090909,Charlotte Hornets,Spread Betting,1.0,1.0
2,2023-12-11 Charlotte Hornets,9.5,72.46376811594203,Charlotte Hornets,Spread Betting,0.0,1.0
-11,2023-12-11 Houston Rockets,-9.0,89.28571428571429,Houston Rockets,Spread Betting,1.0,1.0
-11,2023-12-11 Houston Rockets,-8.5,86.95652173913044,Houston Rockets,Spread Betting,0.0,1.0
5,2023-12-11 Portland Trail Blazers,14.5,90.9090909090909,Portland Trail Blazers,Spread Betting,1.0,1.0
5,2023-12-11 Portland Trail Blazers,13.5,71.42857142857143,Portland Trail Blazers,Spread Betting,0.0,1.0
7,2023-12-11 Atlanta Hawks,3.5,89.28571428571429,Atlanta Hawks,Spread Betting,1.0,0.0
7,2023-12-11 Atlanta Hawks,4.5,88.49557522123894,Atlanta Hawks,Spread Betting,0.0,0.0
11,2023-12-11 San Antonio Spurs,9.0,92.5925925925926,San Antonio Spurs,Spread Betting,1.0,0.0
11,2023-12-11 San Antonio Spurs,8.5,88.49557522123894,San Antonio Spurs,Spread Betting,0.0,0.0
4,2023-12-11 Chicago Bulls,12.0,89.28571428571429,Chicago Bulls,Spread Betting,1.0,1.0
4,2023-12-11 Chicago Bulls,12.5,96.15384615384616,Chicago Bulls,Spread Betting,0.0,1.0
-4,2023-12-11 Milwaukee Bucks,-12.0,92.5925925925926,Milwaukee Bucks,Spread Betting,1.0,0.0
-4,2023-12-11 Milwaukee Bucks,-14.5,100.0,Milwaukee Bucks,Spread Betting,0.0,0.0
14,2023-12-11 Minnesota Timberwolves,4.0,94.33962264150944,Minnesota Timberwolves,Spread Betting,1.0,0.0
14,2023-12-11 Minnesota Timberwolves,6.5,90.9090909090909,Minnesota Timberwolves,Spread Betting,0.0,0.0
-7,2023-12-11 Dallas Mavericks,-1.0,87.71929824561403,Dallas Mavericks,Spread Betting,1.0,1.0
-7,2023-12-11 Dallas Mavericks,-11.5,74.07407407407408,Dallas Mavericks,Spread Betting,0.0,0.0
7,2023-12-11 Memphis Grizzlies,1.5,89.28571428571429,Memphis Grizzlies,Spread Betting,1.0,0.0
7,2023-12-11 Memphis Grizzlies,11.5,104.0,Memphis Grizzlies,Spread Betting,0.0,1.0
-14,2023-12-11 Oklahoma City Thunder,-13.0,89.28571428571429,Oklahoma City Thunder,Spread Betting,1.0,1.0
-14,2023-12-11 Oklahoma City Thunder,-16.5,75.75757575757575,Oklahoma City Thunder,Spread Betting,0.0,0.0
14,2023-12-11 Utah Jazz,13.0,92.5925925925926,Utah Jazz,Spread Betting,1.0,0.0
14,2023-12-11 Utah Jazz,16.5,102.0,Utah Jazz,Spread Betting,0.0,1.0
-14,2023-12-11 New Orleans Pelicans,-4.0,87.71929824561403,New Orleans Pelicans,Spread Betting,1.0,1.0
-14,2023-12-11 New Orleans Pelicans,-6.5,83.33333333333334,New Orleans Pelicans,Spread Betting,0.0,1.0
6,2023-12-11 Toronto Raptors,4.0,89.28571428571429,Toronto Raptors,Spread Betting,1.0,0.0
6,2023-12-11 Toronto Raptors,7.5,88.49557522123894,Toronto Raptors,Spread Betting,0.0,1.0
-6,2023-12-11 New York Knicks,-4.0,92.5925925925926,New York Knicks,Spread Betting,1.0,1.0
-6,2023-12-11 New York Knicks,-7.5,86.95652173913044,New York Knicks,Spread Betting,0.0,0.0
10,2023-12-11 Cleveland Cavaliers,2.0,90.9090909090909,Cleveland Cavaliers,Spread Betting,1.0,0.0
10,2023-12-11 Cleveland Cavaliers,3.5,94.33962264150944,Cleveland Cavaliers,Spread Betting,0.0,0.0
-10,2023-12-11 Orlando Magic,-2.0,90.9090909090909,Orlando Magic,Spread Betting,1.0,1.0
-10,2023-12-11 Orlando Magic,-3.5,81.9672131147541,Orlando Magic,Spread Betting,0.0,1.0
8,2023-12-11 Detroit Pistons,7.0,92.5925925925926,Detroit Pistons,Spread Betting,1.0,0.0
8,2023-12-11 Detroit Pistons,7.5,80.0,Detroit Pistons,Spread Betting,0.0,0.0
-8,2023-12-11 Indiana Pacers,-7.0,89.28571428571429,Indiana Pacers,Spread Betting,1.0,1.0
-8,2023-12-11 Indiana Pacers,-7.5,96.15384615384616,Indiana Pacers,Spread Betting,0.0,1.0
-45,2023-12-11 Philadelphia 76ers,-13.5,90.9090909090909,Philadelphia 76ers,Spread Betting,1.0,1.0
-45,2023-12-11 Philadelphia 76ers,-30.5,87.71929824561403,Philadelphia 76ers,Spread Betting,0.0,1.0
45,2023-12-11 Washington Wizards,14.0,90.9090909090909,Washington Wizards,Spread Betting,1.0,0.0
45,2023-12-11 Washington Wizards,30.5,87.71929824561403,Washington Wizards,Spread Betting,0.0,0.0
-2,2023-12-11 Miami Heat,-4.0,89.28571428571429,Miami Heat,Spread Betting,1.0,0.0
-2,2023-12-11 Miami Heat,-7.5,72.46376811594203,Miami Heat,Spread Betting,0.0,0.0
-7,2023-12-11 Denver Nuggets,-3.5,92.5925925925926,Denver Nuggets,Spread Betting,1.0,1.0
-7,2023-12-11 Denver Nuggets,-2.5,75.75757575757575,Denver Nuggets,Spread Betting,0.0,1.0
-13,2023-12-11 Sacramento Kings,-4.5,87.71929824561403,Sacramento Kings,Spread Betting,1.0,1.0
-13,2023-12-11 Sacramento Kings,-7.5,98.0392156862745,Sacramento Kings,Spread Betting,0.0,1.0
13,2023-12-11 Brooklyn Nets,5.0,90.9090909090909,Brooklyn Nets,Spread Betting,1.0,0.0
13,2023-12-11 Brooklyn Nets,7.5,78.125,Brooklyn Nets,Spread Betting,0.0,0.0
-32,2023-12-08 Orlando Magic,-10.5,90.9090909090909,Orlando Magic,Spread Betting,1.0,1.0
-32,2023-12-08 Orlando Magic,-16.5,90.9090909090909,Orlando Magic,Spread Betting,0.0,1.0
32,2023-12-08 Detroit Pistons,10.5,90.9090909090909,Detroit Pistons,Spread Betting,1.0,0.0
32,2023-12-08 Detroit Pistons,16.5,84.7457627118644,Detroit Pistons,Spread Betting,0.0,0.0
3,2023-12-08 Toronto Raptors,-5.5,90.9090909090909,Toronto Raptors,Spread Betting,1.0,0.0
3,2023-12-08 Toronto Raptors,4.5,96.15384615384616,Toronto Raptors,Spread Betting,0.0,1.0
-3,2023-12-08 Charlotte Hornets,5.5,90.9090909090909,Charlotte Hornets,Spread Betting,1.0,1.0
-3,2023-12-08 Charlotte Hornets,-4.5,80.0,Charlotte Hornets,Spread Betting,0.0,0.0
-11,2023-12-08 Philadelphia 76ers,-8.5,90.9090909090909,Philadelphia 76ers,Spread Betting,1.0,1.0
-11,2023-12-08 Philadelphia 76ers,-10.5,112.0,Philadelphia 76ers,Spread Betting,0.0,1.0
11,2023-12-08 Atlanta Hawks,8.5,90.9090909090909,Atlanta Hawks,Spread Betting,1.0,0.0
11,2023-12-08 Atlanta Hawks,10.5,68.4931506849315,Atlanta Hawks,Spread Betting,0.0,0.0
-10,2023-12-08 Boston Celtics,-7.5,90.9090909090909,Boston Celtics,Spread Betting,1.0,1.0
-10,2023-12-08 Boston Celtics,-10.5,92.5925925925926,Boston Celtics,Spread Betting,0.0,0.0
10,2023-12-08 New York Knicks,8.0,90.9090909090909,New York Knicks,Spread Betting,1.0,0.0
10,2023-12-08 New York Knicks,10.5,83.33333333333334,New York Knicks,Spread Betting,0.0,1.0
-24,2023-12-08 Minnesota Timberwolves,-5.5,89.28571428571429,Minnesota Timberwolves,Spread Betting,1.0,1.0
-24,2023-12-08 Minnesota Timberwolves,-7.5,100.0,Minnesota Timberwolves,Spread Betting,0.0,1.0
24,2023-12-08 Memphis Grizzlies,5.5,92.5925925925926,Memphis Grizzlies,Spread Betting,1.0,0.0
24,2023-12-08 Memphis Grizzlies,7.5,76.92307692307693,Memphis Grizzlies,Spread Betting,0.0,0.0
12,2023-12-08 Miami Heat,1.5,89.28571428571429,Miami Heat,Spread Betting,1.0,0.0
12,2023-12-08 Miami Heat,-0.5,90.9090909090909,Miami Heat,Spread Betting,0.0,0.0
-12,2023-12-08 Cleveland Cavaliers,-1.0,90.9090909090909,Cleveland Cavaliers,Spread Betting,1.0,1.0
-12,2023-12-08 Cleveland Cavaliers,-1.5,81.9672131147541,Cleveland Cavaliers,Spread Betting,0.0,1.0
-2,2023-12-08 Oklahoma City Thunder,-3.5,89.28571428571429,Oklahoma City Thunder,Spread Betting,1.0,0.0
-2,2023-12-08 Oklahoma City Thunder,3.5,90.9090909090909,Oklahoma City Thunder,Spread Betting,0.0,1.0
2,2023-12-08 Golden State Warriors,3.5,92.5925925925926,Golden State Warriors,Spread Betting,1.0,1.0
2,2023-12-08 Golden State Warriors,-4.5,108.0,Golden State Warriors,Spread Betting,0.0,0.0
9,2023-12-08 San Antonio Spurs,2.5,87.71929824561403,San Antonio Spurs,Spread Betting,1.0,0.0
9,2023-12-08 San Antonio Spurs,-5.5,72.46376811594203,San Antonio Spurs,Spread Betting,0.0,0.0
-9,2023-12-08 Chicago Bulls,-2.5,94.33962264150944,Chicago Bulls,Spread Betting,1.0,1.0
-9,2023-12-08 Chicago Bulls,7.5,74.07407407407408,Chicago Bulls,Spread Betting,0.0,1.0
8,2023-12-08 Phoenix Suns,3.0,90.9090909090909,Phoenix Suns,Spread Betting,1.0,0.0
8,2023-12-08 Phoenix Suns,-3.5,71.42857142857143,Phoenix Suns,Spread Betting,0.0,0.0
-8,2023-12-08 Sacramento Kings,-3.0,90.9090909090909,Sacramento Kings,Spread Betting,1.0,1.0
-8,2023-12-08 Sacramento Kings,3.5,108.0,Sacramento Kings,Spread Betting,0.0,1.0
8,2023-12-08 Denver Nuggets,-9.0,87.71929824561403,Denver Nuggets,Spread Betting,1.0,0.0
8,2023-12-08 Denver Nuggets,-3.5,74.07407407407408,Denver Nuggets,Spread Betting,0.0,0.0
-8,2023-12-08 Houston Rockets,9.0,94.33962264150944,Houston Rockets,Spread Betting,1.0,1.0
-8,2023-12-08 Houston Rockets,3.5,104.0,Houston Rockets,Spread Betting,0.0,1.0
-13,2023-12-08 Dallas Mavericks,-9.5,90.9090909090909,Dallas Mavericks,Spread Betting,1.0,1.0
-13,2023-12-08 Dallas Mavericks,-10.5,78.125,Dallas Mavericks,Spread Betting,0.0,1.0
13,2023-12-08 Portland Trail Blazers,9.5,90.9090909090909,Portland Trail Blazers,Spread Betting,1.0,0.0
13,2023-12-08 Portland Trail Blazers,12.5,80.0,Portland Trail Blazers,Spread Betting,0.0,0.0
14,2023-12-08 Utah Jazz,8.0,89.28571428571429,Utah Jazz,Spread Betting,1.0,0.0
14,2023-12-08 Utah Jazz,10.5,98.0392156862745,Utah Jazz,Spread Betting,0.0,0.0
27,2023-12-08 Washington Wizards,9.5,89.28571428571429,Washington Wizards,Spread Betting,1.0,0.0
27,2023-12-08 Washington Wizards,7.5,87.71929824561403,Washington Wizards,Spread Betting,0.0,0.0
-27,2023-12-08 Brooklyn Nets,-9.5,90.9090909090909,Brooklyn Nets,Spread Betting,1.0,1.0
-27,2023-12-08 Brooklyn Nets,-7.5,87.71929824561403,Brooklyn Nets,Spread Betting,0.0,1.0
-44,2023-12-07 Los Angeles Lakers,-1.5,90.9090909090909,Los Angeles Lakers,Spread Betting,1.0,1.0
-44,2023-12-07 Los Angeles Lakers,-4.5,69.44444444444444,Los Angeles Lakers,Spread Betting,0.0,1.0
44,2023-12-07 New Orleans Pelicans,2.0,89.28571428571429,New Orleans Pelicans,Spread Betting,1.0,0.0
44,2023-12-07 New Orleans Pelicans,6.5,87.71929824561403,New Orleans Pelicans,Spread Betting,0.0,0.0
-9,2023-12-07 Indiana Pacers,5.5,89.28571428571429,Indiana Pacers,Spread Betting,1.0,1.0
-9,2023-12-07 Indiana Pacers,-3.5,78.125,Indiana Pacers,Spread Betting,0.0,1.0
9,2023-12-07 Milwaukee Bucks,-5.0,89.28571428571429,Milwaukee Bucks,Spread Betting,1.0,0.0
9,2023-12-07 Milwaukee Bucks,3.5,98.0392156862745,Milwaukee Bucks,Spread Betting,0.0,0.0
-50,2023-12-06 Dallas Mavericks,-11.5,87.71929824561403,Dallas Mavericks,Spread Betting,1.0,1.0
-50,2023-12-06 Dallas Mavericks,-24.5,83.33333333333334,Dallas Mavericks,Spread Betting,0.0,1.0
50,2023-12-06 Utah Jazz,11.5,94.33962264150944,Utah Jazz,Spread Betting,1.0,0.0
50,2023-12-06 Utah Jazz,26.5,90.9090909090909,Utah Jazz,Spread Betting,0.0,0.0
-9,2023-12-06 Houston Rockets,2.0,89.28571428571429,Houston Rockets,Spread Betting,1.0,1.0
-9,2023-12-06 Houston Rockets,-3.5,90.9090909090909,Houston Rockets,Spread Betting,0.0,1.0
9,2023-12-06 Oklahoma City Thunder,-2.0,92.5925925925926,Oklahoma City Thunder,Spread Betting,1.0,0.0
9,2023-12-06 Oklahoma City Thunder,3.5,84.7457627118644,Oklahoma City Thunder,Spread Betting,0.0,0.0
1,2023-12-06 Atlanta Hawks,-3.5,89.28571428571429,Atlanta Hawks,Spread Betting,1.0,0.0
1,2023-12-06 Atlanta Hawks,-1.5,71.42857142857143,Atlanta Hawks,Spread Betting,0.0,0.0
-1,2023-12-06 Brooklyn Nets,3.5,92.5925925925926,Brooklyn Nets,Spread Betting,1.0,1.0
-1,2023-12-06 Brooklyn Nets,3.5,108.0,Brooklyn Nets,Spread Betting,0.0,1.0
-9,2023-12-06 Miami Heat,4.0,92.5925925925926,Miami Heat,Spread Betting,1.0,1.0
-9,2023-12-06 Miami Heat,4.5,75.75757575757575,Miami Heat,Spread Betting,0.0,1.0
9,2023-12-06 Toronto Raptors,-4.0,89.28571428571429,Toronto Raptors,Spread Betting,1.0,0.0
9,2023-12-06 Toronto Raptors,-3.5,69.44444444444444,Toronto Raptors,Spread Betting,0.0,0.0
10,2023-12-06 Orlando Magic,4.5,87.71929824561403,Orlando Magic,Spread Betting,1.0,0.0
10,2023-12-06 Orlando Magic,15.5,88.49557522123894,Orlando Magic,Spread Betting,0.0,1.0
-10,2023-12-06 Cleveland Cavaliers,-4.5,94.33962264150944,Cleveland Cavaliers,Spread Betting,1.0,1.0
-10,2023-12-06 Cleveland Cavaliers,-15.5,86.95652173913044,Cleveland Cavaliers,Spread Betting,0.0,0.0
14,2023-12-06 Detroit Pistons,2.0,94.33962264150944,Detroit Pistons,Spread Betting,1.0,0.0
14,2023-12-06 Detroit Pistons,-3.5,90.9090909090909,Detroit Pistons,Spread Betting,0.0,0.0
-14,2023-12-06 Memphis Grizzlies,-2.0,87.71929824561403,Memphis Grizzlies,Spread Betting,1.0,1.0
-14,2023-12-06 Memphis Grizzlies,2.5,90.9090909090909,Memphis Grizzlies,Spread Betting,0.0,1.0
11,2023-12-06 Charlotte Hornets,5.0,89.28571428571429,Charlotte Hornets,Spread Betting,1.0,0.0
11,2023-12-06 Charlotte Hornets,5.5,86.95652173913044,Charlotte Hornets,Spread Betting,0.0,0.0
-11,2023-12-06 Chicago Bulls,-5.5,90.9090909090909,Chicago Bulls,Spread Betting,1.0,1.0
-11,2023-12-06 Chicago Bulls,-5.5,87.71929824561403,Chicago Bulls,Spread Betting,0.0,1.0
5,2023-12-06 Washington Wizards,10.5,92.5925925925926,Washington Wizards,Spread Betting,1.0,1.0
5,2023-12-06 Washington Wizards,5.5,108.0,Washington Wizards,Spread Betting,0.0,1.0
-5,2023-12-06 Philadelphia 76ers,-10.5,89.28571428571429,Philadelphia 76ers,Spread Betting,1.0,0.0
-5,2023-12-06 Philadelphia 76ers,-5.5,71.42857142857143,Philadelphia 76ers,Spread Betting,0.0,0.0
9,2023-12-06 Denver Nuggets,-1.0,92.5925925925926,Denver Nuggets,Spread Betting,1.0,0.0
9,2023-12-06 Denver Nuggets,3.5,87.71929824561403,Denver Nuggets,Spread Betting,0.0,0.0
-4,2023-12-06 Golden State Warriors,-13.0,94.33962264150944,Golden State Warriors,Spread Betting,1.0,0.0
-4,2023-12-06 Golden State Warriors,-3.5,86.95652173913044,Golden State Warriors,Spread Betting,0.0,1.0
4,2023-12-06 Portland Trail Blazers,13.0,87.71929824561403,Portland Trail Blazers,Spread Betting,1.0,1.0
4,2023-12-06 Portland Trail Blazers,3.5,88.49557522123894,Portland Trail Blazers,Spread Betting,0.0,0.0
-8,2023-12-06 Minnesota Timberwolves,-12.5,92.5925925925926,Minnesota Timberwolves,Spread Betting,1.0,0.0
-8,2023-12-06 Minnesota Timberwolves,-5.5,69.44444444444444,Minnesota Timberwolves,Spread Betting,0.0,1.0
8,2023-12-06 San Antonio Spurs,12.0,92.5925925925926,San Antonio Spurs,Spread Betting,1.0,1.0
8,2023-12-06 San Antonio Spurs,5.5,110.0,San Antonio Spurs,Spread Betting,0.0,0.0
24,2023-12-05 New York Knicks,4.5,94.33962264150944,New York Knicks,Spread Betting,1.0,0.0
24,2023-12-05 New York Knicks,3.5,87.71929824561403,New York Knicks,Spread Betting,0.0,0.0
-24,2023-12-05 Milwaukee Bucks,-4.5,87.71929824561403,Milwaukee Bucks,Spread Betting,1.0,1.0
